servers,seed,method,method_key,source,mean_completion_time_s,p95_completion_time_s,cache_hit_rate,remote_loading_rate,inference_ms_per_decision,selected_checkpoint_episode
10,53,OUR-DQN,our_flat_ddqn,p12_reused,0.5137891259848607,0.7188282026205112,0.33741540229885053,0.6625845977011495,0.07154341937668506,10500
10,53,CoordCache-DiscreteSAC,coord_cache_discrete_sac,p12_reused,0.43016984717103846,0.557843818160495,0.49867795977011503,0.501322040229885,0.16165916786662599,10500
10,53,OUR,lean_our,p11_reused,0.4223310677536375,0.5473404514573024,0.5834802011494253,0.4165197988505747,0.21207569247439853,10500
15,51,Random,random,p13_calibrated,1.8939610840976238,2.307046008269185,0.11560916666666665,0.8843908333333332,0.0,5000
15,51,Nearest,nearest,p13_calibrated,1.3247241483135483,1.965596088847501,0.08490896551724138,0.9150910344827585,0.0,5000
15,51,Nearest+Service,greedy,p13_calibrated,1.6107795837755499,2.4676801780459563,0.5067241379310345,0.49327586206896545,0.0,5000
15,51,DAOC,daoc_paper,p11_reused,0.4191481729022057,0.6359923775637197,0.20369643678160923,0.7963035632183907,0.13370445780464765,26000
15,51,OUR-DQN,our_flat_ddqn,p12_reused,0.26154483446350024,0.43017678953248045,0.329431091954023,0.6705689080459769,0.10824559514464988,10500
15,51,CoordCache-DiscreteSAC,coord_cache_discrete_sac,p12_reused,0.22420320342449326,0.427507212394283,0.4085199425287357,0.5914800574712643,0.398483780210148,11000
15,51,OUR,lean_our,p11_reused,0.21161072980423398,0.49093608773732084,0.6593593678160918,0.34064063218390805,1.2456462463892222,10500
15,52,Random,random,p13_calibrated,1.894224638088022,2.23427105557743,0.10689810344827587,0.8931018965517242,0.0,5000
15,52,Nearest,nearest,p13_calibrated,1.6211670535772225,2.1155830454061166,0.08872181034482757,0.9112781896551725,0.0,5000
15,52,Nearest+Service,greedy,p13_calibrated,1.5306696926853252,2.029258185218805,0.35681609195402303,0.643183908045977,0.0,5000
15,52,DAOC,daoc_paper,p11_reused,0.7580609033003601,0.9796712080067022,0.20303931034482756,0.7969606896551725,0.1297907506411724,26000
15,52,OUR-DQN,our_flat_ddqn,p12_reused,0.2827186101019202,0.49206172302228246,0.24306204022988503,0.7569379597701151,0.10508017589165342,10500
15,52,CoordCache-DiscreteSAC,coord_cache_discrete_sac,p12_reused,0.227385355080701,0.5193948076415918,0.4074597988505747,0.5925402011494253,0.3043425515124169,11000
15,52,OUR,lean_our,p11_reused,0.19141768140048568,0.5103254253182484,0.6363857183908046,0.3636142816091954,0.6501012110506484,10500
15,53,Random,random,p13_calibrated,1.8296321309772858,2.0701379467689858,0.0930208908045977,0.9069791091954023,0.0,5000
15,53,Nearest,nearest,p13_calibrated,2.240489819718904,2.6879053719436707,0.08292201149425286,0.9170779885057473,0.0,5000
15,53,Nearest+Service,greedy,p13_calibrated,2.7089002213872955,3.22273732734359,0.2991494252873564,0.7008505747126437,0.0,5000
15,53,DAOC,daoc_paper,p11_reused,0.49206380814131906,0.7281002456423553,0.24762488505747132,0.7523751149425288,0.14208517086570552,26000
15,53,OUR-DQN,our_flat_ddqn,p12_reused,0.3202392131215766,0.5146431696147004,0.26324198275862076,0.7367580172413796,0.07630079069893725,10500
15,53,CoordCache-DiscreteSAC,coord_cache_discrete_sac,p12_reused,0.2660071284992432,0.543202653525301,0.47278905172413793,0.527210948275862,0.14581823442204542,10500
15,53,OUR,lean_our,p11_reused,0.1942654120360508,0.43023150493967394,0.6665371264367814,0.33346287356321835,0.411025733505195,10500
20,51,Random,random,p13_calibrated,1.4891541131347321,1.8720502666069936,0.10210721264367814,0.8978927873563218,0.0,5000
20,51,Nearest,nearest,p13_calibrated,1.4276894153626054,2.104887608280554,0.10888658045977012,0.8911134195402299,0.0,5000
20,51,Nearest+Service,greedy,p13_calibrated,1.2219715410261522,1.8075454696204483,0.5727241379310346,0.4272758620689654,0.0,5000
20,51,DAOC,daoc_paper,p11_reused,0.5285584171167891,0.822962288477709,0.21421988505747122,0.7857801149425288,0.15757597721838987,26000
20,51,OUR-DQN,our_flat_ddqn,p12_reused,0.3148832318577428,0.5957398614878278,0.3091849712643679,0.6908150287356319,0.08370881831972098,10500
20,51,CoordCache-DiscreteSAC,coord_cache_discrete_sac,p12_reused,0.25885802878399694,0.5404877286911813,0.36400772988505736,0.6359922701149425,0.4417838899400797,12000
20,51,OUR,lean_our,p11_reused,0.17967032538093938,0.4516704771633174,0.5993018965517242,0.40069810344827594,0.8499198358671604,10500
20,52,Random,random,p13_calibrated,1.4364455980879383,1.7433974394817093,0.10121758620689655,0.8987824137931035,0.0,5000
20,52,Nearest,nearest,p13_calibrated,1.4756126194834982,2.1322925044362986,0.09505977011494254,0.9049402298850576,0.0,5000
20,52,Nearest+Service,greedy,p13_calibrated,1.4261202681351992,2.0613283360329904,0.35681609195402303,0.643183908045977,0.0,5000
20,52,DAOC,daoc_paper,p11_reused,0.7290266122226063,1.0569282750824405,0.17601356321839082,0.8239864367816092,0.12885354617739028,26000
20,52,OUR-DQN,our_flat_ddqn,p12_reused,0.24636311877684708,0.36291636014619444,0.2631423563218391,0.7368576436781609,0.11165198470535588,10500
20,52,CoordCache-DiscreteSAC,coord_cache_discrete_sac,p12_reused,0.18294982765657522,0.4589058590666983,0.5570899137931035,0.44291008620689654,0.19131753347919464,10500
20,52,OUR,lean_our,p11_reused,0.1482688088942038,0.41474883412343594,0.6326350287356322,0.3673649712643678,0.220706102517594,10500
20,53,Random,random,p13_calibrated,2.3697270630313954,2.6254771719178365,0.10570988505747128,0.8942901149425286,0.0,5000
20,53,Nearest,nearest,p13_calibrated,2.2614254583169315,2.811961473191614,0.09585344827586206,0.904146551724138,0.0,5000
20,53,Nearest+Service,greedy,p13_calibrated,2.1493497817309826,2.6441685426276083,0.35681609195402303,0.643183908045977,0.0,5000
20,53,DAOC,daoc_paper,p11_reused,0.5472655840214632,0.812692369551362,0.1716908333333333,0.8283091666666665,0.15522100636969394,26000
20,53,OUR-DQN,our_flat_ddqn,p12_reused,0.3183523137551433,0.4933015512442268,0.263057643678161,0.7369423563218391,0.04861768280569599,10500
20,53,CoordCache-DiscreteSAC,coord_cache_discrete_sac,p12_reused,0.24742310395211498,0.4678701339855984,0.3589886494252873,0.6410113505747127,0.13157822582004297,10500
20,53,OUR,lean_our,p11_reused,0.2148334553563569,0.5032871433524511,0.5671682183908046,0.4328317816091955,0.2808716761794887,10500
